Age,Gender,Education_Level_Code,Education_Level,Job Title,Years of Experience,Salary,Country,Race,Senior,PPP_Index,Salary_PPP_Adjusted,Fake_Job_Risk
23.0,Female,5.0,High School,Back end Developer,1.0,52807.0,UK,White,0.0,1.2,44005.833333333336,0
24.0,Male,,Bachelor's Degree,Back end Developer,1.0,55935.0,UK,Asian,0.0,1.2,46612.5,0
24.0,Male,,Bachelor's Degree,Back end Developer,1.0,55935.0,UK,White,0.0,1.2,46612.5,0
27.0,Female,2.0,Masters,Back end Developer,2.0,70000.0,UK,Mixed,0.0,1.2,58333.333333333336,0
26.0,Male,1.0,Bachelors,Back end Developer,2.0,65000.0,UK,Asian,0.0,1.2,54166.66666666667,0
28.0,Male,1.0,Bachelors,Back end Developer,2.0,70000.0,UK,Welsh,0.0,1.2,58333.333333333336,0
26.0,Male,1.0,Bachelors,Back end Developer,2.0,65000.0,UK,White,0.0,1.2,54166.66666666667,0
24.0,Male,1.0,Bachelors,Back end Developer,2.0,64182.0,UK,Asian,0.0,1.2,53485.0,0
27.0,Female,,Master's Degree,Back end Developer,2.0,70000.0,UK,Mixed,0.0,1.2,58333.333333333336,0
26.0,Male,,Bachelor's Degree,Back end Developer,2.0,65000.0,UK,Asian,0.0,1.2,54166.66666666667,0
28.0,Male,,Bachelor's Degree,Back end Developer,2.0,70000.0,UK,Welsh,0.0,1.2,58333.333333333336,0
26.0,Male,,Bachelor's Degree,Back end Developer,2.0,65000.0,UK,White,0.0,1.2,54166.66666666667,0
24.0,Male,,Bachelor's Degree,Back end Developer,2.0,64182.0,UK,Asian,0.0,1.2,53485.0,0
29.0,Female,2.0,Masters,Back end Developer,3.0,90000.0,UK,Mixed,0.0,1.2,75000.0,0
27.0,Male,1.0,Bachelors,Back end Developer,3.0,85000.0,UK,Mixed,0.0,1.2,70833.33333333334,0
27.0,Female,1.0,Bachelors,Back end Developer,3.0,80000.0,UK,White,0.0,1.2,66666.66666666667,0
27.0,Male,1.0,Bachelors,Back end Developer,3.0,80000.0,UK,White,0.0,1.2,66666.66666666667,0
27.0,Male,0.0,Unknown,Back end Developer,3.0,68611.0,UK,White,0.0,1.2,57175.833333333336,0
29.0,Female,,Master's Degree,Back end Developer,3.0,90000.0,UK,Mixed,0.0,1.2,75000.0,0
27.0,Male,,Bachelor's Degree,Back end Developer,3.0,85000.0,UK,Mixed,0.0,1.2,70833.33333333334,0
27.0,Female,,Bachelor's Degree,Back end Developer,3.0,80000.0,UK,White,0.0,1.2,66666.66666666667,0
27.0,Male,,Bachelor's Degree,Back end Developer,3.0,80000.0,UK,White,0.0,1.2,66666.66666666667,0
27.0,Male,5.0,High School,Back end Developer,3.0,68611.0,UK,White,0.0,1.2,57175.833333333336,0
32.0,Male,1.0,Bachelors,Back end Developer,4.0,95000.0,UK,White,0.0,1.2,79166.66666666667,0
30.0,Male,1.0,Bachelors,Back end Developer,4.0,95000.0,UK,White,0.0,1.2,79166.66666666667,0
27.0,Male,1.0,Bachelors,Back end Developer,4.0,82683.0,UK,Mixed,0.0,1.2,68902.5,0
27.0,Male,1.0,Bachelors,Back end Developer,4.0,68732.0,UK,Mixed,0.0,1.2,57276.66666666667,0
28.0,Male,1.0,Bachelors,Back end Developer,4.0,72389.0,UK,Mixed,0.0,1.2,60324.16666666667,0
27.0,Male,0.0,Unknown,Back end Developer,4.0,80247.0,UK,Asian,0.0,1.2,66872.5,0
32.0,Male,,Bachelor's Degree,Back end Developer,4.0,95000.0,UK,White,0.0,1.2,79166.66666666667,0
30.0,Male,,Bachelor's Degree,Back end Developer,4.0,95000.0,UK,White,0.0,1.2,79166.66666666667,0
27.0,Male,,Bachelor's Degree,Back end Developer,4.0,82683.0,UK,Mixed,0.0,1.2,68902.5,0
27.0,Male,,Bachelor's Degree,Back end Developer,4.0,68732.0,UK,Mixed,0.0,1.2,57276.66666666667,0
28.0,Male,,Bachelor's Degree,Back end Developer,4.0,72389.0,UK,Mixed,0.0,1.2,60324.16666666667,0
27.0,Male,5.0,High School,Back end Developer,4.0,80247.0,UK,Asian,0.0,1.2,66872.5,0
30.0,Male,1.0,Bachelors,Back end Developer,5.0,100000.0,UK,Mixed,0.0,1.2,83333.33333333334,0
30.0,Male,1.0,Bachelors,Back end Developer,5.0,100000.0,UK,Asian,0.0,1.2,83333.33333333334,0
30.0,Male,1.0,Bachelors,Back end Developer,5.0,100000.0,UK,White,0.0,1.2,83333.33333333334,0
30.0,Male,1.0,Bachelors,Back end Developer,5.0,100000.0,UK,Welsh,0.0,1.2,83333.33333333334,0
27.0,Male,2.0,Masters,Back end Developer,5.0,87584.0,UK,White,0.0,1.2,72986.66666666667,0
30.0,Male,,Bachelor's Degree,Back end Developer,5.0,100000.0,UK,Mixed,0.0,1.2,83333.33333333334,0
30.0,Male,,Bachelor's Degree,Back end Developer,5.0,100000.0,UK,Asian,0.0,1.2,83333.33333333334,0
30.0,Male,,Bachelor's Degree,Back end Developer,5.0,100000.0,UK,White,0.0,1.2,83333.33333333334,0
30.0,Male,,Bachelor's Degree,Back end Developer,5.0,100000.0,UK,Welsh,0.0,1.2,83333.33333333334,0
27.0,Male,,Master's Degree,Back end Developer,5.0,87584.0,UK,White,0.0,1.2,72986.66666666667,0
32.0,Male,2.0,Masters,Back end Developer,7.0,120000.0,UK,Mixed,0.0,1.2,100000.0,0
28.0,Male,0.0,Unknown,Back end Developer,7.0,95845.0,UK,Asian,0.0,1.2,79870.83333333334,0
32.0,Male,,Master's Degree,Back end Developer,7.0,120000.0,UK,Mixed,0.0,1.2,100000.0,0
28.0,Male,5.0,High School,Back end Developer,7.0,95845.0,UK,Asian,0.0,1.2,79870.83333333334,0
35.0,Male,2.0,Masters,Back end Developer,8.0,140000.0,UK,White,0.0,1.2,116666.66666666667,0
34.0,Male,2.0,Masters,Back end Developer,8.0,140000.0,UK,Welsh,0.0,1.2,116666.66666666667,0
34.0,Male,2.0,Masters,Back end Developer,8.0,140000.0,UK,Asian,0.0,1.2,116666.66666666667,0
34.0,Male,2.0,Masters,Back end Developer,8.0,140000.0,UK,White,0.0,1.2,116666.66666666667,0
35.0,Male,,Master's Degree,Back end Developer,8.0,140000.0,UK,White,0.0,1.2,116666.66666666667,0
34.0,Male,,Master's Degree,Back end Developer,8.0,140000.0,UK,Welsh,0.0,1.2,116666.66666666667,0
34.0,Male,,Master's Degree,Back end Developer,8.0,140000.0,UK,Asian,0.0,1.2,116666.66666666667,0
34.0,Male,,Master's Degree,Back end Developer,8.0,140000.0,UK,White,0.0,1.2,116666.66666666667,0
36.0,Male,2.0,Masters,Back end Developer,9.0,150000.0,UK,White,0.0,1.2,125000.0,0
36.0,Male,2.0,Masters,Back end Developer,9.0,150000.0,UK,Welsh,0.0,1.2,125000.0,0
36.0,Male,,Master's Degree,Back end Developer,9.0,150000.0,UK,White,0.0,1.2,125000.0,0
36.0,Male,,Master's Degree,Back end Developer,9.0,150000.0,UK,Welsh,0.0,1.2,125000.0,0
38.0,Female,2.0,Masters,Back end Developer,10.0,155000.0,UK,Asian,0.0,1.2,129166.66666666667,0
34.0,Male,1.0,Bachelors,Back end Developer,10.0,94502.0,UK,Asian,0.0,1.2,78751.66666666667,0
34.0,Male,1.0,Bachelors,Back end Developer,10.0,94502.0,UK,Welsh,0.0,1.2,78751.66666666667,0
38.0,Female,,Master's Degree,Back end Developer,10.0,155000.0,UK,Asian,0.0,1.2,129166.66666666667,0
34.0,Male,,Bachelor's Degree,Back end Developer,10.0,94502.0,UK,Asian,0.0,1.2,78751.66666666667,0
34.0,Male,,Bachelor's Degree,Back end Developer,10.0,94502.0,UK,Welsh,0.0,1.2,78751.66666666667,0
38.0,Male,1.0,Bachelors,Back end Developer,12.0,132442.0,UK,Welsh,0.0,1.2,110368.33333333334,0
38.0,Male,1.0,Bachelors,Back end Developer,12.0,132442.0,UK,Asian,0.0,1.2,110368.33333333334,0
38.0,Male,,Bachelor's Degree,Back end Developer,12.0,132442.0,UK,Welsh,0.0,1.2,110368.33333333334,0
38.0,Male,,Bachelor's Degree,Back end Developer,12.0,132442.0,UK,Asian,0.0,1.2,110368.33333333334,0
38.0,Male,1.0,Bachelors,Back end Developer,14.0,136449.0,UK,White,0.0,1.2,113707.5,0
38.0,Male,,Bachelor's Degree,Back end Developer,14.0,136449.0,UK,White,0.0,1.2,113707.5,0
42.0,Male,1.0,Bachelors,Back end Developer,16.0,137489.0,UK,Mixed,0.0,1.2,114574.16666666667,0
42.0,Male,,Bachelor's Degree,Back end Developer,16.0,137489.0,UK,Mixed,0.0,1.2,114574.16666666667,0
46.0,Female,1.0,Bachelors,Back end Developer,18.0,155795.0,UK,Mixed,0.0,1.2,129829.16666666667,0
42.0,Male,1.0,Bachelors,Back end Developer,18.0,150901.0,UK,Welsh,0.0,1.2,125750.83333333334,0
46.0,Female,,Bachelor's Degree,Back end Developer,18.0,155795.0,UK,Mixed,0.0,1.2,129829.16666666667,0
42.0,Male,,Bachelor's Degree,Back end Developer,18.0,150901.0,UK,Welsh,0.0,1.2,125750.83333333334,0
49.0,Female,1.0,Bachelors,Back end Developer,19.0,120177.0,UK,Mixed,0.0,1.2,100147.5,0
49.0,Female,,Bachelor's Degree,Back end Developer,19.0,120177.0,UK,Mixed,0.0,1.2,100147.5,0
24.0,Male,2.0,Masters,Back end Developer,0.0,55538.0,USA,Asian,0.0,1.0,55538.0,0
24.0,Male,2.0,Masters,Back end Developer,0.0,55538.0,USA,Hispanic,0.0,1.0,55538.0,0
22.0,Female,0.0,Unknown,Back end Developer,0.0,51832.0,USA,White,0.0,1.0,51832.0,0
24.0,Male,,Master's Degree,Back end Developer,0.0,55538.0,USA,Asian,0.0,1.0,55538.0,0
24.0,Male,,Master's Degree,Back end Developer,0.0,55538.0,USA,Hispanic,0.0,1.0,55538.0,0
22.0,Female,5.0,High School,Back end Developer,0.0,51832.0,USA,White,0.0,1.0,51832.0,0
24.0,Female,1.0,Bachelors,Back end Developer,1.0,60000.0,USA,Hispanic,0.0,1.0,60000.0,0
24.0,Male,1.0,Bachelors,Back end Developer,1.0,55000.0,USA,Hispanic,0.0,1.0,55000.0,0
24.0,Male,1.0,Bachelors,Back end Developer,1.0,55935.0,USA,Asian,0.0,1.0,55935.0,0
24.0,Female,,Bachelor's Degree,Back end Developer,1.0,60000.0,USA,Hispanic,0.0,1.0,60000.0,0
24.0,Male,,Bachelor's Degree,Back end Developer,1.0,55000.0,USA,Hispanic,0.0,1.0,55000.0,0
24.0,Male,,Bachelor's Degree,Back end Developer,1.0,55935.0,USA,Asian,0.0,1.0,55935.0,0
27.0,Female,2.0,Masters,Back end Developer,2.0,70000.0,USA,Hispanic,0.0,1.0,70000.0,0
27.0,Female,2.0,Masters,Back end Developer,2.0,70000.0,USA,Asian,0.0,1.0,70000.0,0
27.0,Female,2.0,Masters,Back end Developer,2.0,70000.0,USA,African American,0.0,1.0,70000.0,0
23.0,Female,0.0,Unknown,Back end Developer,2.0,62807.0,USA,African American,0.0,1.0,62807.0,0
24.0,Male,1.0,Bachelors,Back end Developer,2.0,64182.0,USA,Hispanic,0.0,1.0,64182.0,0
27.0,Female,,Master's Degree,Back end Developer,2.0,70000.0,USA,Hispanic,0.0,1.0,70000.0,0
27.0,Female,,Master's Degree,Back end Developer,2.0,70000.0,USA,Asian,0.0,1.0,70000.0,0
27.0,Female,,Master's Degree,Back end Developer,2.0,70000.0,USA,African American,0.0,1.0,70000.0,0
23.0,Female,5.0,High School,Back end Developer,2.0,62807.0,USA,African American,0.0,1.0,62807.0,0
24.0,Male,,Bachelor's Degree,Back end Developer,2.0,64182.0,USA,Hispanic,0.0,1.0,64182.0,0
28.0,Female,2.0,Masters,Back end Developer,3.0,90000.0,USA,White,0.0,1.0,90000.0,0
28.0,Female,2.0,Masters,Back end Developer,3.0,90000.0,USA,Hispanic,0.0,1.0,90000.0,0
29.0,Female,2.0,Masters,Back end Developer,3.0,90000.0,USA,Asian,0.0,1.0,90000.0,0
27.0,Male,1.0,Bachelors,Back end Developer,3.0,85000.0,USA,African American,0.0,1.0,85000.0,0
29.0,Female,2.0,Masters,Back end Developer,3.0,90000.0,USA,Hispanic,0.0,1.0,90000.0,0
27.0,Male,1.0,Bachelors,Back end Developer,3.0,80000.0,USA,African American,0.0,1.0,80000.0,0
27.0,Male,1.0,Bachelors,Back end Developer,3.0,80000.0,USA,Hispanic,0.0,1.0,80000.0,0
26.0,Male,1.0,Bachelors,Back end Developer,3.0,75072.0,USA,Hispanic,0.0,1.0,75072.0,0
28.0,Female,,Master's Degree,Back end Developer,3.0,90000.0,USA,White,0.0,1.0,90000.0,0
28.0,Female,,Master's Degree,Back end Developer,3.0,90000.0,USA,Hispanic,0.0,1.0,90000.0,0
29.0,Female,,Master's Degree,Back end Developer,3.0,90000.0,USA,Asian,0.0,1.0,90000.0,0
27.0,Male,,Bachelor's Degree,Back end Developer,3.0,85000.0,USA,African American,0.0,1.0,85000.0,0
29.0,Female,,Master's Degree,Back end Developer,3.0,90000.0,USA,Hispanic,0.0,1.0,90000.0,0
27.0,Male,,Bachelor's Degree,Back end Developer,3.0,80000.0,USA,African American,0.0,1.0,80000.0,0
27.0,Male,,Bachelor's Degree,Back end Developer,3.0,80000.0,USA,Hispanic,0.0,1.0,80000.0,0
26.0,Male,,Bachelor's Degree,Back end Developer,3.0,75072.0,USA,Hispanic,0.0,1.0,75072.0,0
30.0,Male,1.0,Bachelors,Back end Developer,4.0,95000.0,USA,White,0.0,1.0,95000.0,0
30.0,Male,1.0,Bachelors,Back end Developer,4.0,95000.0,USA,African American,0.0,1.0,95000.0,0
29.0,Male,1.0,Bachelors,Back end Developer,4.0,95000.0,USA,Asian,0.0,1.0,95000.0,0
27.0,Female,2.0,Masters,Back end Developer,4.0,73938.0,USA,Asian,0.0,1.0,73938.0,0
27.0,Male,0.0,Unknown,Back end Developer,4.0,79767.0,USA,African American,0.0,1.0,79767.0,0
30.0,Male,,Bachelor's Degree,Back end Developer,4.0,95000.0,USA,White,0.0,1.0,95000.0,0
30.0,Male,,Bachelor's Degree,Back end Developer,4.0,95000.0,USA,African American,0.0,1.0,95000.0,0
29.0,Male,,Bachelor's Degree,Back end Developer,4.0,95000.0,USA,Asian,0.0,1.0,95000.0,0
27.0,Female,,Master's Degree,Back end Developer,4.0,73938.0,USA,Asian,0.0,1.0,73938.0,0
27.0,Male,5.0,High School,Back end Developer,4.0,79767.0,USA,African American,0.0,1.0,79767.0,0
30.0,Male,1.0,Bachelors,Back end Developer,5.0,100000.0,USA,African American,0.0,1.0,100000.0,0
30.0,Male,1.0,Bachelors,Back end Developer,5.0,100000.0,USA,Asian,0.0,1.0,100000.0,0
30.0,Male,1.0,Bachelors,Back end Developer,5.0,100000.0,USA,White,0.0,1.0,100000.0,0
30.0,Male,1.0,Bachelors,Back end Developer,5.0,100000.0,USA,Hispanic,0.0,1.0,100000.0,0
28.0,Female,1.0,Bachelors,Back end Developer,5.0,77766.0,USA,Hispanic,0.0,1.0,77766.0,0
30.0,Male,,Bachelor's Degree,Back end Developer,5.0,100000.0,USA,African American,0.0,1.0,100000.0,0
30.0,Male,,Bachelor's Degree,Back end Developer,5.0,100000.0,USA,Asian,0.0,1.0,100000.0,0
30.0,Male,,Bachelor's Degree,Back end Developer,5.0,100000.0,USA,White,0.0,1.0,100000.0,0
30.0,Male,,Bachelor's Degree,Back end Developer,5.0,100000.0,USA,Hispanic,0.0,1.0,100000.0,0
28.0,Female,,Bachelor's Degree,Back end Developer,5.0,77766.0,USA,Hispanic,0.0,1.0,77766.0,0
30.0,Female,2.0,Masters,Back end Developer,6.0,130000.0,USA,Asian,0.0,1.0,130000.0,0
32.0,Male,2.0,Masters,Back end Developer,6.0,130000.0,USA,Asian,0.0,1.0,130000.0,0
32.0,Male,2.0,Masters,Back end Developer,6.0,130000.0,USA,White,0.0,1.0,130000.0,0
30.0,Female,,Master's Degree,Back end Developer,6.0,130000.0,USA,Asian,0.0,1.0,130000.0,0
32.0,Male,,Master's Degree,Back end Developer,6.0,130000.0,USA,Asian,0.0,1.0,130000.0,0
32.0,Male,,Master's Degree,Back end Developer,6.0,130000.0,USA,White,0.0,1.0,130000.0,0
35.0,Male,1.0,Bachelors,Back end Developer,8.0,140000.0,USA,African American,0.0,1.0,140000.0,0
36.0,Male,2.0,Masters,Back end Developer,8.0,140000.0,USA,African American,0.0,1.0,140000.0,0
34.0,Male,2.0,Masters,Back end Developer,8.0,140000.0,USA,Hispanic,0.0,1.0,140000.0,0
34.0,Male,2.0,Masters,Back end Developer,8.0,140000.0,USA,White,0.0,1.0,140000.0,0
34.0,Male,2.0,Masters,Back end Developer,8.0,140000.0,USA,Asian,0.0,1.0,140000.0,0
34.0,Male,2.0,Masters,Back end Developer,8.0,140000.0,USA,African American,0.0,1.0,140000.0,0
31.0,Male,1.0,Bachelors,Back end Developer,8.0,100679.0,USA,White,0.0,1.0,100679.0,0
35.0,Male,,Bachelor's Degree,Back end Developer,8.0,140000.0,USA,African American,0.0,1.0,140000.0,0
36.0,Male,,Master's Degree,Back end Developer,8.0,140000.0,USA,African American,0.0,1.0,140000.0,0
34.0,Male,,Master's Degree,Back end Developer,8.0,140000.0,USA,Hispanic,0.0,1.0,140000.0,0
34.0,Male,,Master's Degree,Back end Developer,8.0,140000.0,USA,White,0.0,1.0,140000.0,0
34.0,Male,,Master's Degree,Back end Developer,8.0,140000.0,USA,Asian,0.0,1.0,140000.0,0
34.0,Male,,Master's Degree,Back end Developer,8.0,140000.0,USA,African American,0.0,1.0,140000.0,0
31.0,Other,5.0,High School,Back end Developer,8.0,104127.0,USA,African American,0.0,1.0,104127.0,0
31.0,Male,,Bachelor's Degree,Back end Developer,8.0,100679.0,USA,White,0.0,1.0,100679.0,0
35.0,Female,1.0,Bachelors,Back end Developer,10.0,114776.0,USA,Asian,0.0,1.0,114776.0,0
35.0,Male,1.0,Bachelors,Back end Developer,10.0,123386.0,USA,Hispanic,0.0,1.0,123386.0,0
34.0,Male,1.0,Bachelors,Back end Developer,10.0,126520.0,USA,African American,0.0,1.0,126520.0,0
35.0,Female,,Bachelor's Degree,Back end Developer,10.0,114776.0,USA,Asian,0.0,1.0,114776.0,0
35.0,Male,,Bachelor's Degree,Back end Developer,10.0,123386.0,USA,Hispanic,0.0,1.0,123386.0,0
34.0,Male,,Bachelor's Degree,Back end Developer,10.0,126520.0,USA,African American,0.0,1.0,126520.0,0
38.0,Male,1.0,Bachelors,Back end Developer,12.0,131960.0,USA,Asian,0.0,1.0,131960.0,0
38.0,Male,,Bachelor's Degree,Back end Developer,12.0,131960.0,USA,Asian,0.0,1.0,131960.0,0
46.0,Female,1.0,Bachelors,Back end Developer,18.0,155795.0,USA,White,0.0,1.0,155795.0,0
46.0,Female,,Bachelor's Degree,Back end Developer,18.0,155795.0,USA,White,0.0,1.0,155795.0,0
46.0,Female,1.0,Bachelors,Back end Developer,19.0,150729.0,USA,Asian,0.0,1.0,150729.0,0
46.0,Female,,Bachelor's Degree,Back end Developer,19.0,150729.0,USA,Asian,0.0,1.0,150729.0,0
49.0,Male,1.0,Bachelors,Back end Developer,24.0,178284.0,USA,Asian,0.0,1.0,178284.0,0
49.0,Male,,Bachelor's Degree,Back end Developer,24.0,178284.0,USA,Asian,0.0,1.0,178284.0,0
52.0,Male,1.0,Bachelors,Back end Developer,25.0,168287.0,USA,White,0.0,1.0,168287.0,0
52.0,Male,,Bachelor's Degree,Back end Developer,25.0,168287.0,USA,White,0.0,1.0,168287.0,0
29.0,Male,1.0,Bachelors,Business Analyst,1.5,40000.0,Australia,Australian,0.0,1.05,38095.23809523809,0
30.0,Male,1.0,Bachelors,Business Analyst,2.0,40000.0,Australia,Australian,0.0,1.05,38095.23809523809,0
33.0,Male,1.0,Bachelors,Business Analyst,7.0,75000.0,Australia,Australian,0.0,1.05,71428.57142857142,0
33.0,Male,,Bachelor's,Business Analyst,7.0,75000.0,Australia,Australian,0.0,1.05,71428.57142857142,0
34.0,Male,1.0,Bachelors,Business Analyst,8.0,90000.0,Australia,Asian,1.0,1.05,85714.28571428571,0
38.0,Female,1.0,Bachelors,Business Analyst,10.0,110000.0,Australia,Asian,1.0,1.05,104761.90476190476,0
33.0,Male,1.0,Bachelors,Business Analyst,4.0,60000.0,Canada,Black,0.0,1.1,54545.454545454544,0
38.0,Female,1.0,Bachelors,Business Analyst,10.0,110000.0,Canada,Black,1.0,1.1,99999.99999999999,0
34.0,Female,2.0,Masters,Business Analyst,5.0,80000.0,China,Korean,0.0,1.0,80000.0,0
34.0,Female,,Master's,Business Analyst,5.0,80000.0,China,Korean,0.0,1.0,80000.0,0
36.0,Male,1.0,Bachelors,Business Analyst,8.0,95000.0,China,Chinese,1.0,1.0,95000.0,0
37.0,Male,2.0,Masters,Business Analyst,9.0,105000.0,China,Chinese,1.0,1.0,105000.0,0
38.0,Female,1.0,Bachelors,Business Analyst,10.0,110000.0,China,White,1.0,1.0,110000.0,0
33.0,Male,1.0,Bachelors,Business Analyst,4.0,60000.0,UK,White,0.0,1.2,50000.0,0
33.0,Male,1.0,Bachelors,Business Analyst,4.0,60000.0,UK,Welsh,0.0,1.2,50000.0,0
44.0,Female,3.0,PhD,Business Analyst,15.0,150000.0,UK,White,1.0,1.2,125000.0,0
44.0,Female,3.0,PhD,Business Analyst,15.0,150000.0,UK,Welsh,1.0,1.2,125000.0,0
28.0,Male,1.0,Bachelors,Business Analyst,2.0,40000.0,USA,White,0.0,1.0,40000.0,0
28.0,Male,1.0,Bachelors,Business Analyst,2.0,40000.0,USA,African American,0.0,1.0,40000.0,0
32.0,Male,2.0,Masters,Business Analyst,6.0,90000.0,USA,Asian,1.0,1.0,90000.0,0
29.0,Female,1.0,Bachelors,Business Development Associate,1.5,35000.0,Australia,White,0.0,1.05,33333.33333333333,0
31.0,Female,1.0,Bachelors,Business Development Associate,3.0,50000.0,Canada,Black,0.0,1.1,45454.54545454545,0
27.0,Male,1.0,Bachelors,Business Development Associate,1.5,35000.0,China,White,0.0,1.0,35000.0,0
31.0,Female,1.0,Bachelors,Business Development Associate,3.0,50000.0,China,Korean,0.0,1.0,50000.0,0
28.0,Male,1.0,Bachelors,Business Development Associate,2.0,40000.0,USA,Asian,0.0,1.0,40000.0,0
34.0,Male,2.0,Masters,Business Development Manager,8.0,90000.0,Canada,Asian,0.0,1.1,81818.18181818181,0
34.0,Male,,Master's,Business Development Manager,8.0,90000.0,Canada,Asian,1.0,1.1,81818.18181818181,0
36.0,Male,2.0,Masters,Business Development Manager,11.0,120000.0,Canada,Black,1.0,1.1,109090.90909090909,0
37.0,Male,1.0,Bachelors,Business Development Manager,10.0,120000.0,China,Chinese,1.0,1.0,120000.0,0
35.0,Male,1.0,Bachelors,Business Development Manager,7.0,90000.0,USA,Hispanic,1.0,1.0,90000.0,0
36.0,Male,1.0,Bachelors,Business Development Manager,8.0,110000.0,USA,Asian,1.0,1.0,110000.0,0
33.0,Male,2.0,Masters,Business Intelligence Analyst,7.0,85000.0,Australia,Australian,0.0,1.05,80952.38095238095,0
33.0,Male,,Master's,Business Intelligence Analyst,7.0,85000.0,Australia,Australian,0.0,1.05,80952.38095238095,0
29.0,Male,1.0,Bachelors,Business Operations Analyst,1.5,35000.0,UK,Asian,0.0,1.2,29166.666666666668,0
29.0,Male,1.0,Bachelors,Business Operations Analyst,1.5,350.0,USA,Hispanic,0.0,1.0,350.0,0
50.0,Male,1.0,Bachelors,CEO,25.0,250000.0,Canada,Asian,0.0,1.1,227272.72727272726,0
50.0,Male,,Bachelor's,CEO,25.0,250000.0,Canada,Asian,0.0,1.1,227272.72727272726,0
44.0,Male,3.0,PhD,Chief Data Officer,16.0,220000.0,USA,African American,0.0,1.0,220000.0,0
52.0,Male,3.0,PhD,Chief Technology Officer,24.0,250000.0,Canada,Black,0.0,1.1,227272.72727272726,0
43.0,Female,3.0,PhD,Consultant,15.0,140000.0,Canada,Black,1.0,1.1,127272.72727272726,0
30.0,Female,1.0,Bachelors,Content Marketing Manager,3.0,55000.0,Australia,White,0.0,1.05,52380.95238095238,0
30.0,Female,,Bachelor's,Content Marketing Manager,3.0,55000.0,Australia,White,1.0,1.05,52380.95238095238,0
27.0,Female,2.0,Masters,Content Marketing Manager,4.0,80000.0,Australia,Asian,0.0,1.05,76190.47619047618,0
27.0,Female,2.0,Masters,Content Marketing Manager,4.0,80000.0,Australia,White,0.0,1.05,76190.47619047618,0
27.0,Female,2.0,Masters,Content Marketing Manager,4.0,80000.0,Australia,Australian,0.0,1.05,76190.47619047618,0
27.0,Female,,Master's Degree,Content Marketing Manager,4.0,80000.0,Australia,Asian,1.0,1.05,76190.47619047618,0
